====================================================================
   AERON AIRPORT SIMULATOR - BITÁCORA DE VUELO
====================================================================
 Fecha inicio: Sun Jan 18 19:18:45 CET 2026
 Modo:         CONCURRENT
 Configuración: 20 Aviones | 3 Pistas | 5 Puertas
 Operarios:    5
====================================================================

[19:18:51.935] [TORRE       ] Recibida petición: BOARDING [IBE-018]
[19:18:51.936] [IBE-014     ] IBE-014: Despegando por Pista P1...
[19:18:51.964] [TORRE       ] Puerta liberada por IBE-017
[19:18:51.965] [IBE-017     ] IBE-017: Solicitando pista para despegue...
[19:18:51.965] [TORRE       ] Recibida petición: TAKEOFF [IBE-017]
[19:18:52.023] [TORRE       ] ESPERA DESPEGUE: IBE-015
[19:18:52.038] [IBE-014     ] IBE-014: DEPARTED. Vuelo finalizado.
[19:18:52.038] [TORRE       ] Recibida petición: DEPARTED [IBE-014]
[19:18:52.133] [TORRE       ] IBE-013 DEPARTED.
[19:18:52.133] [TORRE       ] RESUMING DESPEGUE: IBE-015
[19:18:52.133] [IBE-015     ] IBE-015: Despegando por Pista P2...
[19:18:52.232] [TORRE       ] Puerta liberada por IBE-019
[19:18:52.232] [IBE-016     ] IBE-016: Embarque finalizado. Solicitando salida.
[19:18:52.232] [TORRE       ] Recibida petición: BOARDED [IBE-016]
[19:18:52.233] [IBE-019     ] IBE-019: Solicitando pista para despegue...
[19:18:52.233] [TORRE       ] Recibida petición: TAKEOFF [IBE-019]
[19:18:52.235] [TORRE       ] Pista liberada por IBE-020
[19:18:52.235] [IBE-015     ] IBE-015: DEPARTED. Vuelo finalizado.
[19:18:52.235] [TORRE       ] Recibida petición: DEPARTED [IBE-015]
[19:18:52.236] [IBE-020     ] IBE-020: En puerta Puerta G5. Subiendo Pasajero PAX-IBE-020
[19:18:52.236] [TORRE       ] Recibida petición: BOARDING [IBE-020]
[19:18:52.325] [TORRE       ] AUTORIZADO DESPEGUE: IBE-017
[19:18:52.330] [IBE-017     ] IBE-017: Despegando por Pista P3...
[19:18:52.431] [IBE-017     ] IBE-017: DEPARTED. Vuelo finalizado.
[19:18:52.431] [TORRE       ] Recibida petición: DEPARTED [IBE-017]
[19:18:52.433] [TORRE       ] IBE-014 DEPARTED.
[19:18:52.533] [TORRE       ] Puerta liberada por IBE-016
[19:18:52.533] [IBE-016     ] IBE-016: Solicitando pista para despegue...
[19:18:52.533] [TORRE       ] Recibida petición: TAKEOFF [IBE-016]
[19:18:52.536] [TORRE       ] AUTORIZADO DESPEGUE: IBE-019
[19:18:52.536] [IBE-019     ] IBE-019: Despegando por Pista P1...
[19:18:52.565] [TORRE       ] IBE-015 DEPARTED.
[19:18:52.566] [IBE-018     ] IBE-018: Embarque finalizado. Solicitando salida.
[19:18:52.566] [TORRE       ] Recibida petición: BOARDED [IBE-018]
[19:18:52.638] [IBE-019     ] IBE-019: DEPARTED. Vuelo finalizado.
[19:18:52.639] [TORRE       ] Recibida petición: DEPARTED [IBE-019]
[19:18:52.735] [TORRE       ] IBE-017 DEPARTED.
[19:18:52.834] [TORRE       ] AUTORIZADO DESPEGUE: IBE-016
[19:18:52.834] [IBE-016     ] IBE-016: Despegando por Pista P2...
[19:18:52.836] [TORRE       ] Puerta liberada por IBE-018
[19:18:52.836] [IBE-018     ] IBE-018: Solicitando pista para despegue...
[19:18:52.836] [TORRE       ] Recibida petición: TAKEOFF [IBE-018]
[19:18:52.865] [TORRE       ] IBE-019 DEPARTED.
[19:18:52.927] [TORRE       ] AUTORIZADO DESPEGUE: IBE-018
[19:18:52.927] [IBE-020     ] IBE-020: Embarque finalizado. Solicitando salida.
[19:18:52.928] [TORRE       ] Recibida petición: BOARDED [IBE-020]
[19:18:52.928] [IBE-018     ] IBE-018: Despegando por Pista P1...
[19:18:52.935] [IBE-016     ] IBE-016: DEPARTED. Vuelo finalizado.
[19:18:52.935] [TORRE       ] Recibida petición: DEPARTED [IBE-016]
[19:18:53.029] [IBE-018     ] IBE-018: DEPARTED. Vuelo finalizado.
[19:18:53.029] [TORRE       ] Recibida petición: DEPARTED [IBE-018]
[19:18:53.036] [TORRE       ] Puerta liberada por IBE-020
[19:18:53.037] [IBE-020     ] IBE-020: Solicitando pista para despegue...
[19:18:53.037] [TORRE       ] Recibida petición: TAKEOFF [IBE-020]
[19:18:53.135] [TORRE       ] IBE-016 DEPARTED.
[19:18:53.136] [TORRE       ] IBE-018 DEPARTED.
[19:18:53.166] [TORRE       ] AUTORIZADO DESPEGUE: IBE-020
[19:18:53.167] [IBE-020     ] IBE-020: Despegando por Pista P1...
[19:18:53.270] [IBE-020     ] IBE-020: DEPARTED. Vuelo finalizado.
[19:18:53.270] [TORRE       ] Recibida petición: DEPARTED [IBE-020]
[19:18:53.270] [TORRE       ] IBE-020 DEPARTED.

====================================================================
   FIN DE LA SIMULACIÓN
====================================================================
